game_id,category,clue,correct_response,round
9192,SUBURBAN LEGEND,"This Laker was drafted in 1996 out of suburban Philly's Lower Merion High, where he broke Wilt Chamberlain's local scoring record","$1200
16",Double Jeopardy
9192,WE'VE GOT RIGHTS,They're so called because their valuable oil & baleen once made them proper prey,"$1200
24",Double Jeopardy
9192,WE'VE GOT RIGHTS,Reese Witherspoon &Lynyrd Skynyrd,"$1200
14",Double Jeopardy
9192,WE'VE GOT RIGHTS,Adjective for something out of place in time+an in-your-face robbery,"$1200
9",Double Jeopardy
9192,WE'VE GOT RIGHTS,"Handel's 1738 opera ""Serse"" tells the story of this great Persian king who burned much of Athens after winning at Thermopylae","$1600
6",Double Jeopardy
9192,WE'VE GOT RIGHTS,"Denmark is the setting for many of the stories in her 1942 book ""Winter's Tales""","DD: $2,400
13",Double Jeopardy
9192,"MOVIE & SONG, SAME TITLE","U.S. News & World Report's 2023 top suburban colleges include one in this Mercer County, New Jersey community","$1600
17",Double Jeopardy
9192,"MOVIE & SONG, SAME TITLE",These laws that the AFL-CIO says benefit corporations let employees in a union workplace get out of paying union dues,"$1600
25",Double Jeopardy
9192,"MOVIE & SONG, SAME TITLE",James Cromwell &Styx,"DD: $2,000
15",Double Jeopardy
9192,"MOVIE & SONG, SAME TITLE",Twin-hulled boat+spoiled or putrid,"$1600
27",Double Jeopardy
9192,"MOVIE & SONG, SAME TITLE","Author Marjane's last name derives from this 6-letter title, a provincial governor in the empire","$2000
7",Double Jeopardy
9192,JEOPORTMANTEAU!,"A 1996 thriller by David Hewson isn't ""Twelfth Night"" but this 1-word title, the feast after Twelfth Night","$2000
19",Double Jeopardy
9192,JEOPORTMANTEAU!,"Visual art's takes on suburbia include her 1968 photo of a glum-looking ""Family on Their Lawn One Sunday in Westchester, N.Y.""","$2000
18",Double Jeopardy
9192,JEOPORTMANTEAU!,This 4-word doctrine held that monarchs derived their authority from God & could not be questioned,"$2000
26",Double Jeopardy
9192,JEOPORTMANTEAU!,Matthew McConaughey &Led Zeppelin,"$2000
23",Double Jeopardy
9192,JEOPORTMANTEAU!,To urge passionately+the science of growing plants,"$2000
30",Double Jeopardy
9192,TEXAS TECHNOLOGY,"Just 27 in 1992, he's still the youngest-ever CEO of a company when it entered the Fortune 500","Just 27 in 1992, he's still the youngest-ever CEO of a company when it entered the Fortune 500",Final Jeopardy
9191,OUR NEANDERTHAL RELATIVES,This word for a prehistoric person became more common after an 1856 find of Neanderthal fossils in a limestone grotto,"$200
24",Jeopardy
9191,OUR NEANDERTHAL RELATIVES,"According to the Department of Transportation, the first U.S. sign with this simple command appeared in Detroit in 1915","$200
20",Jeopardy
9191,OUR NEANDERTHAL RELATIVES,It's money held by an independent third party to facilitate transactions between home buyers & sellers,"$200
23",Jeopardy
9191,OUR NEANDERTHAL RELATIVES,The first battle in this game where you can dye suddenly is said to have been in rural New Hampshire in 1981,"$200
19",Jeopardy
9191,OUR NEANDERTHAL RELATIVES,"This ""Gatsby"" narrator is a man in finance--a bond salesman, to be precise","$200
26",Jeopardy
9191,SIGNS & SYMBOLS,"In 2025, Mac McClung was the first to three-peat as champ of this NBA contest, with an unreal leap over a Kia to score a basket","$200
25",Jeopardy
9191,SIGNS & SYMBOLS,"Many experts think left/right arm asymmetry indicates Neanderthals used these for thrusting, not throwing, when hunting","$400
21",Jeopardy
9191,SIGNS & SYMBOLS,"A contest by a container company led Gary Anderson to create the symbol for this, a Möbius loop of 3 arrows chasing each other","$400
6",Jeopardy
9191,SIGNS & SYMBOLS,Bensonhurst is a neighborhood in this borough,"$400
22",Jeopardy
9191,SIGNS & SYMBOLS,Extracting moisture for a crispier crust is just one way your pizza party can be improved by this item not studied by geologists,"$400
30",Jeopardy
9191,THERE'S A BIRD IN YOUR RESPONSE,"He's the Nick who wrote the novels ""Fever Pitch"" & ""High Infidelity""; he also served at the pop music critic for ""The New Yorker""","$400
9",Jeopardy
9191,THERE'S A BIRD IN YOUR RESPONSE,"One of the easiest buckets out there, this kind of off-the-backboard shot now also refers to any easily completed task","$400
15",Jeopardy
9191,THERE'S A BIRD IN YOUR RESPONSE,"It was long thought Neanderthals couldn't do this, but the discovery they carried FOXP2, a gene linked to it, suggests they could","$600
27",Jeopardy
9191,THERE'S A BIRD IN YOUR RESPONSE,In Exodus 32 this symbol of apostasy was fashioned by Aaron & worshiped with sacrifices,"$600
3",Jeopardy
9191,THERE'S A BIRD IN YOUR RESPONSE,"Like the buckhorn in Pinos Altos, New Mexico, it's another name for a tavern, especially in the Old West","$600
11",Jeopardy
9191,ARE WE HAVING FUN YET?,"Done with a rod & reel for fun not food, it's the ""S"" in the organization ASA, founded in 1933","$600
1",Jeopardy
9191,ARE WE HAVING FUN YET?,This Nick is the creator of Wallace & Gromit,"$600
7",Jeopardy
9191,ARE WE HAVING FUN YET?,"In between making baskets on the court these ""Ambassadors of Goodwill"" playfully taunt refs by throwing buckets of water at them","$600
16",Jeopardy
9191,ARE WE HAVING FUN YET?,"A Neanderthal skull came to England in 1864; he was sick & couldn't go see it, so friends brought it to him--""wonderful"", he said","$800
28",Jeopardy
9191,ARE WE HAVING FUN YET?,"From Latin for ""apple with many seeds"", this fruit is a symbol of fertility in many cultures","DD: $1,000
4",Jeopardy
9191,PICK A NICK,"I can give you a really good deal on this word, never mind that it means easily deceived or duped","$800
12",Jeopardy
9191,PICK A NICK,Holidog is the mascot for this Indiana theme park that's been providing family fun since it was called Santa Claus Land,"$800
2",Jeopardy
9191,PICK A NICK,"In ""A Midsummer Night's Dream"", this Nick becomes the beloved of a charmed Titania","$800
8",Jeopardy
9191,PICK A NICK,"Usually used for free throws, this 2-handed underhand shot is mockingly named for a female relative","$800
14",Jeopardy
9191,PICK A NICK,"Genes we inherited from Neanderthal ancestors make modern humans more prone to certain diseases, including type 2 this","$1000
29",Jeopardy
9191,BASKETS,"Used in Ancient Egyptian amulets, this ocular symbol contains the name of a falcon god","$1000
5",Jeopardy
9191,BASKETS,A look of anger or frowning disapproval,"$1000
13",Jeopardy
9191,BASKETS,"This ""state""ly dance is done quick-quick-slow in Austin, quick-quick-slow-slow in many other places, but it's fun either way","$1000
18",Jeopardy
9191,BASKETS,"This Nick was the alter ego of Ernest Hemingway; he's featured in the collection ""In Our Time""","$1000
10",Jeopardy
9191,BASKETS,Kareem Adbul-Jabbar's sunk many baskets with this 7-letter signature shot; it's also the name of his foundation,"$1000
17",Jeopardy
9191,QUEEN STORY HOUR,"In August 1793 it was solitary confinement for her in the Conciergerie; 2 months later, it was au revoir","$400
29",Double Jeopardy
9191,QUEEN STORY HOUR,"Batter up for a 19th century ""Base Ball"" festival held in this town, on a farm where Pickett gathered his men before his charge","$400
30",Double Jeopardy
9191,QUEEN STORY HOUR,"From the Latin for ""term"", it's the term for all the words you know & use; a precocious child may have an impressive one","$400
6",Double Jeopardy
9191,QUEEN STORY HOUR,A museum in Heraklion on this island houses masterpieces of Minoan art & culture,"$400
1",Double Jeopardy
9191,QUEEN STORY HOUR,"American viewers were not used to the new art styles, like this one exemplified by Picasso's ""Woman with a Mustard Pot""","$400
28",Double Jeopardy
9191,AMERICANA,"This show's first season aired in 1979; it chronicled the renovation of an abandoned home in Dorchester, Massachusetts","$400
23",Double Jeopardy
9191,AMERICANA,"Taking it in stride on seeing disrespect to her groom Albert: ""Monsters! You Tories shall be punished! Revenge! Revenge!""","$800
11",Double Jeopardy
9191,AMERICANA,"As the story goes, after Louisiana's governor offered $500 for the capture of this pirate, he offered $1,500 for the governor","$800
7",Double Jeopardy
9191,AMERICANA,"It's a word you use in place of a less desirable one--for example, ""gentleman's club"" instead of... well, you know","$800
5",Double Jeopardy
9191,AMERICANA,This island where Napoleon was exiled from 1815 until his death was named for the mother of Constantine,"$800
15",Double Jeopardy
9191,WORDS ABOUT WORDS,"British artist Walter Sickert made the show & made news long after his death, accused of being this notorious murderer","$800
24",Double Jeopardy
9191,WORDS ABOUT WORDS,"As of Season 9, this 2-word Netflix series includes a home makeover from interior designer Jeremiah Brent","$800
22",Double Jeopardy
9191,WORDS ABOUT WORDS,"The U.S. even exports royalty, Noor, queen of this nation from 1978 to 1999, was born in D.C. to Lisa Najeeb Halaby","$1200
14",Double Jeopardy
9191,WORDS ABOUT WORDS,One 1929 obituary called him pioneering gun-toting peace officer & the last of the celebrated frontier gunmen,"$1200
8",Double Jeopardy
9191,WORDS ABOUT WORDS,"These jargon ""words"" like ""deliverables"" or ""circle back"" can ""bee"" pretty cringey, especially at work","$1200
2",Double Jeopardy
9191,ISLANDS,Since the 1400s the Azores have belonged to this country,"$1200
16",Double Jeopardy
9191,ISLANDS,"10 years after his death, this well-traveled painter from Paris was at the Armory Show in spirit with his ""Faa Iheihe""","DD: $1,500
25",Double Jeopardy
9191,ISLANDS,"Thrifty, eye-popping transformations & constant bickering: Kennebec Cabin Company offers both on this state's ""Cabin Masters""","$1200
19",Double Jeopardy
9191,ISLANDS,"In 1474 Isabella became master of her domain, Queen of Castile; 5 years later, Izzy added this kingdom to the royal portfolio","$1600
13",Double Jeopardy
9191,ISLANDS,"On George Washington's death, General ""Light-Horse Harry"" Lee described him as ""first in war, first in peace, first in"" this","$1600
9",Double Jeopardy
9191,THE 1913 ARMORY SHOW,"Watergate helped popularize this term for a bad word; it plus ""deleted"" replaced curse words in White House transcripts","DD: $2,000
3",Double Jeopardy
9191,THE 1913 ARMORY SHOW,"The war in the Pacific National Historical Park is located on this island, a territory of the United States","$1600
17",Double Jeopardy
9191,THE 1913 ARMORY SHOW,"Let me get to the Pointillism; ""Les Poseuses"", or ""The Models"", parked this Parisian in the Armory","$1600
26",Double Jeopardy
9191,THE 1913 ARMORY SHOW,"Once your house is bought & reno'ed, what's inside should spark joy, at least per this guru whose name has become a verb meaning ""to tidy""","$1600
20",Double Jeopardy
9191,THE 1913 ARMORY SHOW,"Upon the death of King William III in 1890, she became queen of the Netherlands, though her mom ruled as regent","$2000
12",Double Jeopardy
9191,PROPERTY WATCHING,It was Mayor La Guardia who gave the marble lions outside the New York Public Library these 2 names after 2 important qualities,"$2000
10",Double Jeopardy
9191,PROPERTY WATCHING,"""Webinar"" is an example of this, a currency term for a newly made-up word","$2000
4",Double Jeopardy
9191,PROPERTY WATCHING,The Greater these islands include Java & Borneo,"$2000
18",Double Jeopardy
9191,PROPERTY WATCHING,"Now at Philly's Museum of Art, this Duchamp piece (No. 2) caused a huge scandal... good lord, steps! Where is my fainting couch?","$2000
27",Double Jeopardy
9191,PROPERTY WATCHING,This term for rustic wood paneling is now part of the mainstream lexicon thanks to lifestyle mogul Joanna Gaines,"$2000
21",Double Jeopardy
9191,LITERARY NARRATORS,"This work has 10 main narrators, 7 of them women, including Fiammetta & Lauretta","This work has 10 main narrators, 7 of them women, including Fiammetta & Lauretta",Final Jeopardy
9190,UNOFFICIAL STATE NICKNAMES,"""The Orange State""","$200
25",Jeopardy
9190,UNOFFICIAL STATE NICKNAMES,This word may come from the pocket of coagulated white where the yolk is ensconced while boiling,"$200
23",Jeopardy
9190,UNOFFICIAL STATE NICKNAMES,"""4th of July, Asbury Park (Sandy)"" by this rocker fittingly mentions a boss in the lyrics","$200
30",Jeopardy
9190,UNOFFICIAL STATE NICKNAMES,"In ""The Right Stuff"", Chuck Yeager drawls that an ol' machometer has ""gone kinda screwy on me"" as the pilot breaks this","$200
29",Jeopardy
9190,UNOFFICIAL STATE NICKNAMES,"Creating some confusion, in the 6th c., Pope Gregory declared that 3 N.T. women with this name were the same person","$200
28",Jeopardy
9190,HOW DO YOU LIKE YOUR EGGS?,Tired to the point of collapse? You may be on these limbs,"$200
26",Jeopardy
9190,HOW DO YOU LIKE YOUR EGGS?,"""The Goober State""","$400
24",Jeopardy
9190,HOW DO YOU LIKE YOUR EGGS?,This actor remembered eating raw eggs in a stoveless New York apartment & worked it into a 1976 film,"$400
4",Jeopardy
9190,HOW DO YOU LIKE YOUR EGGS?,"Taylor Swift seems to be taking the odd angle of apologizing to an ex in her hit ""Back To"" this month","$400
22",Jeopardy
9190,HOW DO YOU LIKE YOUR EGGS?,"The first item sold here was a broken laser pointer, for $14.83; unfixable, the pointer was returned & is now in the co. lobby","$400
21",Jeopardy
9190,CALENDAR GROOVES,"Who knew there was a Mrs. this governor? Matthew, who has her telling her husband she dreamed of Jesus & to spare him","$400
27",Jeopardy
9190,CALENDAR GROOVES,This legume is named for a Peruvian place,"$400
5",Jeopardy
9190,CALENDAR GROOVES,"In New England,""The Plantation State""","$600
17",Jeopardy
9190,CALENDAR GROOVES,This Chinese dish is made by stirring beaten eggs into chicken broth,"$600
1",Jeopardy
9190,CALENDAR GROOVES,"In ""Stairway To Heaven"", Robert Plant sang of the queen of this month; in 2017 he would devote an entire song to her","$600
12",Jeopardy
9190,"BREAKING, THE NEWS",Bust open this papier-mâché item to get to the candies or fruits (Fruits? Really? Gimme that candy!),"$600
9",Jeopardy
9190,"BREAKING, THE NEWS","In Genesis, Potiphar's wife tempted this man by saying, ""Lie with me""; he refused & was jailed","$600
15",Jeopardy
9190,"BREAKING, THE NEWS","Like NFL punters, long jumpers are trying to maximize this, which depends on vertical velocity at takeoff","$600
6",Jeopardy
9190,"BREAKING, THE NEWS","""The Apache State""","$800
18",Jeopardy
9190,"BREAKING, THE NEWS","In an '80s anti-narcotics ad the sizzle of an egg & this 6-word statement was followed by ""any questions?""","$800
2",Jeopardy
9190,WOMEN IN THE BIBLE,"I choo-choo choose this band whose song ""Drops Of Jupiter"" says, ""She listens like spring & she talks like June""","$800
13",Jeopardy
9190,WOMEN IN THE BIBLE,"Breaking from its now-northern neighbor, this nation gained independence in 2011 with Salva Kiir as its new president","$800
11",Jeopardy
9190,WOMEN IN THE BIBLE,"Against the wishes of her miserly husband, Abigail helped this king, then married him after she was widowed","$800
14",Jeopardy
9190,WOMEN IN THE BIBLE,1958 saw the debut of this toy named for a dance,"$800
7",Jeopardy
9190,WOMEN IN THE BIBLE,"""The Rainbow State""","DD: $3,000
19",Jeopardy
9190,"4, 4","Starbucks' egg bites are made using this 2-word French cooking style that means ""under vacuum""","$1000
3",Jeopardy
9190,"4, 4","This group named for an elemental trio asks, ""Do you remember"" in the song ""September""","$1000
20",Jeopardy
9190,"4, 4","Oh, no, you broke this 7-letter bone, but you'll be back pitching in time for the playoffs, I'm sure","$1000
10",Jeopardy
9190,"4, 4","At first barren, this wife of Jacob later died giving birth to their son Benjamin","$1000
16",Jeopardy
9190,"4, 4",This French phrase means something you just can't get out of your head or an obsession,"$1000
8",Jeopardy
9190,MAY DAYS! MAY DAYS!,"On May 22, 1998 the people of Northern Ireland approved the peace agreement named for this day 6 weeks before","$400
28",Double Jeopardy
9190,MAY DAYS! MAY DAYS!,"Having an empty space inside, like some disappointing chocolate Easter bunnies, or the title men in a T.S. Eliot poem","$400
26",Double Jeopardy
9190,MAY DAYS! MAY DAYS!,"Thailand is home to more than 30,000 temples & its 70 million people are predominantly of this religion","$400
27",Double Jeopardy
9190,MAY DAYS! MAY DAYS!,David Herbert,"$400
5",Double Jeopardy
9190,MAY DAYS! MAY DAYS!,"What's your emergency?--I have to know, is that Casey from ""Sports Night"" on this ABC drama? It is? You saved my life!","$400
15",Double Jeopardy
9190,EMPTY WORDS,& on his farm O-Mac has a turbine for personal use; he got a tax credit for using this kind of renewable energy rhyming with green,"$400
29",Double Jeopardy
9190,EMPTY WORDS,"On May 29, 1953, he & Edmund Hillary reached the summit of Mount Everest","$800
17",Double Jeopardy
9190,EMPTY WORDS,You might find this word on a sign in front of an apartment building or a hotel,"$800
7",Double Jeopardy
9190,EMPTY WORDS,"China's Sichuan province is famous for hot & spicy cuisine like Dan Dan noodles & this ""palace guardian"" chicken","$800
6",Double Jeopardy
9190,EMPTY WORDS,Robert Lawrence,"$800
4",Double Jeopardy
9190,EYE ON ASIA,"Larry the Cucumber was a popular character in this cartoon series that helped some kinds toward ""salad-vation""","$800
14",Double Jeopardy
9190,EYE ON ASIA,"E-I-E-I... energy! The mechanical kind, made by a turbine's rotor & converted into electricity via this device, from Latin for ""produce""","$800
25",Double Jeopardy
9190,EYE ON ASIA,"This nation declared its independence May 14, 1948","$1200
16",Double Jeopardy
9190,EYE ON ASIA,"In architecture, it's a space left in a wall for a door or window; you might also see it written on a check","$1200
8",Double Jeopardy
9190,EYE ON ASIA,"Variously known as Seollal, Losar or Tet, this holiday is celebrated in many parts of Asia for as long as 15 days","$1200
23",Double Jeopardy
9190,INITIALED WRITERS,Herbert George,"$1200
1",Double Jeopardy
9190,INITIALED WRITERS,"(Jackie Tohn presents the clue.) I play Esther, an outspoken sister-in-law on ""Nobody Wants This""; it may be better known as this show after Adam Brody's character, the Jewish version of one who was famous in ""Fleabag""","$1200
13",Double Jeopardy
9190,INITIALED WRITERS,"& on his farm he had some turbines, which had a high L/D, the ratio of lift to this other aerodynamic force","$1200
20",Double Jeopardy
9190,INITIALED WRITERS,"A union & a company, they fought the ""Battle of the Overpass"" on May 26, 1937","DD: $2,000
18",Double Jeopardy
9190,INITIALED WRITERS,"The past tense of a verb meaning to abandon military duty, as an adjective it means unoccupied","$1600
9",Double Jeopardy
9190,TV CHARACTERS,"The only Asian country with Portuguese as an official language, it gained full independence from Indonesia in 2002","DD: $2,000
24",Double Jeopardy
9190,TV CHARACTERS,Phyllis Dorothy,"$1600
2",Double Jeopardy
9190,TV CHARACTERS,"William Shatner won Emmys for playing this role on ""The Practice"" & ""Boston Legal""","$1600
12",Double Jeopardy
9190,TV CHARACTERS,"Everywhere a whoosh, whoosh--you'll find the largest U.S. wind farm, Alta Wind Energy Center, in this state's Tehachapi Mountains","$1600
21",Double Jeopardy
9190,TV CHARACTERS,"On May 15, 1972 this largest of the Ryukyu islands was returned to Japanese control","$2000
19",Double Jeopardy
9190,OLD MacDONALD HAD A WIND FARM,The Latin tabula rasa is commonly translated as this empty surface,"$2000
10",Double Jeopardy
9190,OLD MacDONALD HAD A WIND FARM,"Limestone cliffs as high as 1,000 feet flank part of this 30-mile mountain pass that connects Afghanistan & Pakistan","$2000
30",Double Jeopardy
9190,OLD MacDONALD HAD A WIND FARM,Howard Phillips,"$2000
3",Double Jeopardy
9190,OLD MacDONALD HAD A WIND FARM,"Played by Carrie Preston, this attorney we met on ""The Good Wife"" left Chicago & has her own show working with the NYPD","$2000
11",Double Jeopardy
9190,OLD MacDONALD HAD A WIND FARM,E-I-E-I... this device! There's one mounted atop each MacDonald-owned turbine tower to measure wind speed,"$2000
22",Double Jeopardy
9190,MOVIE DIRECTORS,As of 2025 this director has made just 4 feature films; 3 were Oscar nominated for Best Picture,As of 2025 this director has made just 4 feature films; 3 were Oscar nominated for Best Picture,Final Jeopardy
9189,DOCTORED TELEVISION,"In ""Doc"", Molly Parker has lost eight years to this condition, long a reliable plot device in soap operas","$200
26",Jeopardy
9189,DOCTORED TELEVISION,In July New York Times reporter Judith Miller was jailed for refusing to reveal one of these,"$200
27",Jeopardy
9189,DOCTORED TELEVISION,"Anne-Sophie Mutter & then there's Hilary Hahn, stringing you along","$200
28",Jeopardy
9189,DOCTORED TELEVISION,A circuitous route used temporarily instead of the main road & to consume ravenously,"$200
1",Jeopardy
9189,DOCTORED TELEVISION,"In 1947 L.A.'s Recreation & Parks Commission advocated tearing down this, which had lost its H in a windstorm","$200
29",Jeopardy
9189,EVENTS OF 2005,"This Big Ten university in a city some call ""Madtown"" once had a mascot who was ""too vicious to control""","$200
30",Jeopardy
9189,EVENTS OF 2005,"""I'm a doctor, not a bricklayer"" is a classic line by this medical man of the 23rd century","$400
8",Jeopardy
9189,EVENTS OF 2005,"As a result of the Cedar Revolution, Syria removed the last of its troops from this nation after a 29-year occupation","$400
23",Jeopardy
9189,EVENTS OF 2005,"Benny Goodman, who could swing, & Pete Fountain, who could flow","$400
24",Jeopardy
9189,EVENTS OF 2005,A wire mesh utensil for straining & to mourn the deceased,"$400
25",Jeopardy
9189,THE INSTRUMENT OF MY FAME,Classical musician Isaac Stern led a 1960 campaign to save this iconic New York City venue from a threatened demolition,"$400
20",Jeopardy
9189,THE INSTRUMENT OF MY FAME,"IYKYK, & ify=5,you know thatx equals thisin 2x + 4y = 26","$400
16",Jeopardy
9189,THE INSTRUMENT OF MY FAME,"On ""Brilliant Minds"" this actor plays neurologist Oliver Wolf, inspired by Oliver Sacks, whose middle name was Wolf","$600
5",Jeopardy
9189,THE INSTRUMENT OF MY FAME,"The world's fastest & tallest roller coaster at that time, Kingda Ka was opened at this N.J. Six Flags theme park","$600
14",Jeopardy
9189,THE INSTRUMENT OF MY FAME,Jaco Pastorius & Tina Weymouth laid it down,"$600
9",Jeopardy
9189,WORDS THAT SHOULD RHYME,To knead tired muscles & the enactment into law of a legislative bill,"$600
12",Jeopardy
9189,WORDS THAT SHOULD RHYME,In 1944 a G.I. almost ordered artillery to destroy this Tuscan landmark suspected of being an observation post,"DD: $4,600
18",Jeopardy
9189,WORDS THAT SHOULD RHYME,A king whose story is told by Plutarch gave us this word for a victory achieved at too great a cost,"$600
11",Jeopardy
9189,WORDS THAT SHOULD RHYME,"Pop music idol Rick Springfield played Dr. Noah Drake on this medical drama that has aired more than 15,000 episodes","$800
6",Jeopardy
9189,WORDS THAT SHOULD RHYME,"As a divorced woman marrying a divorced man, she had a civil rather than a religious ceremony in Windsor","$800
15",Jeopardy
9189,THEY ALMOST TORE IT DOWN,"Tina Guo (who did the ""Wonder Woman"" movie theme) & Pablo Casals","$800
3",Jeopardy
9189,THEY ALMOST TORE IT DOWN,"Relating to an unborn child & copper, for example","$800
2",Jeopardy
9189,THEY ALMOST TORE IT DOWN,"Built for the 1915 Panama-Pacific Expo in this city, the Palace of Fine Arts nearly met the wrecking ball in the 1950s","$800
17",Jeopardy
9189,THEY ALMOST TORE IT DOWN,"It's no myth--& yet it also is--""The Power of Myth"" is a 1988 set of conversations between Bill Moyers & this man","$800
13",Jeopardy
9189,THEY ALMOST TORE IT DOWN,"After the Civil War, this character moved from Boston to Colorado Springs, facing some Old West misogyny","$1000
7",Jeopardy
9189,IYKYK,Germans starting new jobs included Angela Merkel & this man who became Pope Benedict XVI,"$1000
21",Jeopardy
9189,IYKYK,Wynton Marsalis & Cynthia Robinson of Sly & the Family Stone,"$1000
4",Jeopardy
9189,IYKYK,Constantly seeking closeness or emotional support & shabbily dirty,"$1000
10",Jeopardy
9189,IYKYK,"If the 1960s plan to replace this Seattle market with high-rises had succeeded, there might be no Starbucks today","$1000
19",Jeopardy
9189,IYKYK,"In 1866, this American artist conducted, or rather painted, a ""Symphony in Grey and Green: The Ocean""","$1000
22",Jeopardy
9189,CITIES AROUND THE WORLD,"Today it's around 10 million strong & known as Ho Chi Minh City, but before 1975 the city was known by this name","$400
12",Double Jeopardy
9189,CITIES AROUND THE WORLD,A comedic cushion helped inspire this stage name of Caryn Elaine Johnson,"$400
28",Double Jeopardy
9189,CITIES AROUND THE WORLD,"This is by far the weakest of the 4 fundamental forces; odd, as another one is actually called the weak force","$400
22",Double Jeopardy
9189,CITIES AROUND THE WORLD,"If an NFL game begins at 2 PM, that's this ""time""; the equivalent in a French soccer match is the heure du coup d'envoi","$400
27",Double Jeopardy
9189,CITIES AROUND THE WORLD,"Salman Rushdie's 2023 novel ""Victory City"" is set long ago in what's now this country where the author was born","$400
30",Double Jeopardy
9189,STAGE NAMES,"For those in the backseat, the Volvo S90 boasts 40.4 inches of this","$400
29",Double Jeopardy
9189,STAGE NAMES,You'll find the first Lego flagship store in this city,"$800
1",Double Jeopardy
9189,STAGE NAMES,"The name of her TV series was accurate: she really ""is Nora (Lum) from Queens""","$800
3",Double Jeopardy
9189,STAGE NAMES,"(Neil deGrasse Tyson presents the clue.) The protons, electrons & other particles we know make up only about 5% of the universe; there's about six times as much of this mysterious shadowy stuff out there & we're doing our best to understand it","$800
21",Double Jeopardy
9189,STAGE NAMES,"For decades you could avoid a coup de this, meaning a sunburn, by using bain de this, classy tanning lotion","$800
24",Double Jeopardy
9189,HOW ABOUT A LITTLE SCIENCE?,"In her debut novel Sue Monk Kidd tells of Lily Owens, taken in by 3 sisters, who learns about ""The Secret Life of"" these creatures","$800
18",Double Jeopardy
9189,HOW ABOUT A LITTLE SCIENCE?,"In 1894, one of these impasses on the Mississippi River stretched for nearly 7 miles & took 150 lumberjacks to break up","DD: $3,000
13",Double Jeopardy
9189,HOW ABOUT A LITTLE SCIENCE?,This pilgrimage city about 250 miles from Mecca was once known as Yathrib,"$1200
6",Double Jeopardy
9189,HOW ABOUT A LITTLE SCIENCE?,"The 1939 film ""The Big Trail"" was the first time Marion Morrison used this stage name","$1200
2",Double Jeopardy
9189,HOW ABOUT A LITTLE SCIENCE?,Dynamo theory says that movement of liquid iron in this part of the Earth creates the planet's magnetic field,"$1200
9",Double Jeopardy
9189,COUP LA LA,"Hope for a coup de chance or stroke of luck in this game; in the book ""Casino Royale"", James Bond plays it & wins a 32-million-franc bet","$1200
23",Double Jeopardy
9189,COUP LA LA,"Alma Katsu's ""The Hunger"" retells the tale of this group of settlers who set out for the West in 1846","$1200
17",Double Jeopardy
9189,COUP LA LA,"An isthmus, a valley or a mountain is each an example of this to a topographer","$1200
14",Double Jeopardy
9189,COUP LA LA,"Dating from 1522, the oldest house still standing in Cuba is in this city ""de Cuba"", the country's 2nd largest","$1600
10",Double Jeopardy
9189,COUP LA LA,Elizabeth Woolridge Grant sang as Lizzy Grant before taking on this name inspired by the Spanish language & a '40s actress,"$1600
4",Double Jeopardy
9189,21st CENTURY FICTION,The atoms in your body are billions of years old; the hydrogen & this lightest metal may date to the Big Bang,"$1600
7",Double Jeopardy
9189,21st CENTURY FICTION,"A coup de main is a bold, sudden attack, like this ""Mad"" general's 1779 assault on British forces over the Hudson","$1600
25",Double Jeopardy
9189,21st CENTURY FICTION,"This cyberpunk master's 2020 novel ""Agency"" imagines a 2017 where Brexit never happened","$1600
19",Double Jeopardy
9189,21st CENTURY FICTION,17th century Scotsman John Napier is credited with inventing this mathematical concept to aid in rapid calculations,"$1600
15",Double Jeopardy
9189,21st CENTURY FICTION,"Malaysia's oldest city, it shares its name with a nearby strait","DD: $2,400
11",Double Jeopardy
9189,ALL THE WAY FROM L TO M,"Fitting stage name of Gertrude Pridgett, ""The Mother of the Blues""","$2000
5",Double Jeopardy
9189,ALL THE WAY FROM L TO M,"Latin for ""broken"" gives us the name of these infinitely repeating patterns of shapes that look the same under any magnification","$2000
8",Double Jeopardy
9189,ALL THE WAY FROM L TO M,In medieval times a misericord was a dagger used to put a defeated foe out of his misery with this finishing stroke,"$2000
26",Double Jeopardy
9189,ALL THE WAY FROM L TO M,"This repetitively titled Gabrielle Zevin book follows the lives of Sam & Sadie, whose video game Ichigo becomes a big hit","$2000
20",Double Jeopardy
9189,ALL THE WAY FROM L TO M,"A 19th century ""wonder drug"", this concoction was a tincture of opium & alcohol & resulted in many addicted users","$2000
16",Double Jeopardy
9189,THE GRAMMYS,"Best New Artist at the 7th annual Grammys, this band would be nominated the next 6 years but not again until the 39th & 67th events","Best New Artist at the 7th annual Grammys, this band would be nominated the next 6 years but not again until the 39th & 67th events",Final Jeopardy
9188,MY CUP RUNNETH OVER,"Names on this piece of hardware that dates to 1892 include Brian Leetch, Sidney Crosby & Alex Ovechkin","$200
3",Jeopardy
9188,MY CUP RUNNETH OVER,2016:This stand-up comedian who had a much worse moment on stage a few years later,"$200
25",Jeopardy
9188,MY CUP RUNNETH OVER,"If someone has nothing to hide, they're one of these unfastened tomes","$200
29",Jeopardy
9188,MY CUP RUNNETH OVER,"Between Calabria, Italy's toe, & Puglia, the heel, sits Basilicata, this part that we hope never becomes fallen","$200
9",Jeopardy
9188,MY CUP RUNNETH OVER,Hope you updated your subscription & don't miss a great history article in this magazine whose profits support a D.C. institution,"$200
26",Jeopardy
